
# Time of snapshot: 2021-06-17T16:14:26Eastern Standard Time
# Number of frames accumulated: 0
# Scan time per exposure [us]: 50000
 Wavelength [nm], Intensity [RFU]
514.8350188912955, 6597.1900000000005
516.5582696431964, 4536.478333333334
516.9889526957089, 3868.9922222222226
474.1029051658645, 1759.7361111111113
519.1415891193901, 3526.753888888889
519.1415891193901, 2779.1694444444443
517.8501630945242, 2917.521111111111
518.7111657482452, 2444.2127777777782
513.9730826775443, 1849.543333333333
516.5582696431964, 3199.0788888888887
520.0022798476382, 3313.1583333333333
513.9730826775443, 3439.3738888888893
511.81733684975023, 978.1705555555554
474.1029051658645, 1762.1633333333339
518.7111657482452, 3288.8861111111114
516.5582696431964, 2762.178888888889
474.1029051658645, 5786.497777777778
516.5582696431964, 3291.313333333334
512.2485893953253, 650.4955555555553
513.9730826775443, 4102.0055555555555
516.9889526957089, 5429.696111111112
512.6797902714144, 2524.3111111111107
512.6797902714144, 735.4483333333333
511.81733684975023, 1975.7588888888886
516.5582696431964, 4762.210000000001
512.6797902714144, 808.2649999999999
518.2806903997824, 1968.4772222222227
473.66718607012734, 2206.3450000000003
514.8350188912955, 6291.360000000001
473.23141713137244, 7643.322777777778
517.4195838529922, 4492.788333333334
473.23141713137244, 1606.8211111111113
513.9730826775443, 1652.9383333333335
517.8501630945242, 1652.9383333333335
473.23141713137244, 1371.3805555555555
516.1275347159767, 2929.6572222222226
516.9889526957089, 524.2800000000002
473.23141713137244, 4441.816666666667
513.9730826775443, 2422.3677777777775
470.1796406794516, 5274.35388888889
517.4195838529922, 2349.5511111111114
473.23141713137244, 2584.991666666667
512.6797902714144, 3572.871111111111
518.7111657482452, 837.3916666666669
473.66718607012734, 1779.153888888889
515.2659093195042, 5771.934444444445
474.97419374619733, 1910.2238888888896
516.9889526957089, 3543.744444444444
471.4878433566188, 1550.995
518.2806903997824, 968.4616666666666
473.23141713137244, 8553.531111111111
518.7111657482452, 3706.3683333333333
473.66718607012734, 956.3255555555552
514.4040766704684, 2288.8705555555557
469.7434737353516, 1417.4977777777785
510.9546768322305, 2070.4205555555554
513.9730826775443, 3191.7972222222224
517.4195838529922, 5980.675555555556
472.7955983701221, 2410.2316666666666
516.5582696431964, 2191.781666666667
475.4097631897488, 7237.9766666666665
516.5582696431964, 6250.097222222223
473.23141713137244, 16216.271666666667
516.5582696431964, 6046.210555555555
472.35972980689826, 16257.534444444445
516.9889526957089, 4220.939444444444
471.4878433566188, 1415.070555555556
474.1029051658645, 1415.070555555556
517.8501630945242, 2575.2827777777775
473.23141713137244, 4720.947222222222
517.4195838529922, 3837.438333333333
472.35972980689826, 3868.992222222222
516.1275347159767, 3723.3588888888894
473.23141713137244, 2856.8405555555555
517.4195838529922, 4922.406666666666
474.53857439806194, 1483.0327777777775
518.7111657482452, 2839.85
473.23141713137244, 4475.797777777779
517.4195838529922, 3279.177222222222
472.7955983701221, 2429.6494444444443
512.6797902714144, 4529.196666666667
473.23141713137244, 1349.5355555555561
517.4195838529922, 1067.9777777777776
473.23141713137244, 1186.9116666666669
516.5582696431964, 1291.2822222222226
473.23141713137244, 7376.328333333334
516.5582696431964, 3288.8861111111114
471.4878433566188, 3101.99
515.6967479345718, 1890.806111111111
475.84528270819413, 1871.3883333333333
520.0022798476382, 2053.43
471.9238114622231, 1701.4827777777782
520.0022798476382, 2004.8855555555551
473.23141713137244, 2055.857222222223
516.9889526957089, 1669.928888888889
472.7955983701221, 3101.99
516.5582696431964, 3080.145
474.53857439806194, 669.9133333333339
515.2659093195042, 4254.920555555555
512.6797902714144, 1218.4655555555555
515.6967479345718, 2665.09
512.6797902714144, 1546.1405555555552
473.23141713137244, 1565.5583333333334
516.9889526957089, 1031.5694444444443
520.0022798476382, 1031.5694444444443
471.05182551060733, 2912.666666666667
515.2659093195042, 4500.07
474.1029051658645, 817.9738888888887
513.1109394574953, 1055.8416666666662
473.23141713137244, 1684.4922222222222
517.4195838529922, 2648.0994444444445
470.6157579447109, 3917.536666666667
512.6797902714144, 2667.5172222222222
473.66718607012734, 1208.7566666666662
512.6797902714144, 934.4805555555554
474.1029051658645, 2092.2655555555557
519.1415891193901, 2123.819444444445
471.05182551060733, 798.556111111111
516.5582696431964, 958.7527777777777
473.66718607012734, 1422.3522222222218
515.2659093195042, 3184.5155555555557
474.1029051658645, 2099.5472222222224
515.2659093195042, 3485.4911111111105
473.23141713137244, 2798.5872222222224
513.1109394574953, 3150.534444444444
512.6797902714144, 1186.9116666666664
476.28075228101125, 565.5427777777777
513.9730826775443, 1837.4072222222221
472.35972980689826, 9568.11
517.4195838529922, 2973.347222222222
515.2659093195042, 4638.421666666666
513.9730826775443, 2995.192222222222
511.81733684975023, 771.8566666666666
513.9730826775443, 2067.993333333333
516.9889526957089, 3216.069444444445
513.9730826775443, 1475.7511111111107
517.8501630945242, 1218.4655555555555
516.9889526957089, 2368.968888888889
517.4195838529922, 3990.353333333333
515.6967479345718, 3791.3211111111113
469.7434737353516, 963.6072222222228
518.7111657482452, 2830.1411111111115
473.66718607012734, 682.0494444444439
