
# Time of snapshot: 2021-03-24T20:18:57Eastern Standard Time
# Number of frames accumulated: 0
# 0.2 ul spacer oil 0.001 resorufin 60ng 0.004 oil
# Scan time per exposure [us]: 100000
 Wavelength [nm], Intensity [RFU]:
581.8373278493451, 4745.219444444445
581.8373278493451, 3856.856111111111
581.8373278493451, 3517.045
581.8373278493451, 4699.102222222222
582.2598323006089, 4708.811111111111
582.2598323006089, 4708.811111111111
581.4147683834901, 4512.206111111111
581.4147683834901, 4512.206111111111
581.8373278493451, 4776.7733333333335
581.8373278493451, 4762.21
581.8373278493451, 4762.21
582.2598323006089, 4521.915
581.4147683834901, 4046.1794444444445
580.9921539235664, 4517.060555555556
581.8373278493451, 4640.848888888889
581.4147683834901, 4189.385555555556
581.8373278493451, 4750.073888888889
581.8373278493451, 4784.055
581.8373278493451, 4369.0
581.8373278493451, 4716.092777777778
582.2598323006089, 4388.417777777778
582.2598323006089, 3509.7633333333333
580.9921539235664, 3997.635
582.2598323006089, 3233.06
581.8373278493451, 4303.465
