
# Time of snapshot: 2021-05-05T14:24:28Eastern Standard Time
# Number of frames accumulated: 0
# Scan time per exposure [us]: 100000
 Wavelength [nm], Intensity [RFU]
445.67838687222894, 3640.8333333333285
508.36545884630686, 3451.510000000002
445.67838687222894, 3165.0977777777734
508.7971240089739, 3024.318888888891
443.044162411165, 21529.461111111108
511.81733684975023, 21592.56888888889
511.81733684975023, 3106.8444444444394
517.4195838529922, 7636.04111111111
513.9730826775443, 7526.816111111115
520.0022798476382, 9403.058888888889
520.0022798476382, 4473.370555555557
523.8728098296876, 8504.986666666668
519.5719604926952, 7412.736666666668
520.0022798476382, 5786.4977777777785
520.0022798476382, 5422.414444444446
510.5232694013299, 3264.613888888889
519.5719604926952, 6063.20111111111
520.8627624203501, 6104.463888888891
519.5719604926952, 7861.772777777776
518.2806903997824, 6543.791111111113
516.1275347159767, 6551.072777777779
513.9730826775443, 6587.481111111116
519.5719604926952, 4859.29888888889
513.9730826775443, 3767.0488888888904
519.5719604926952, 5633.582777777778
516.5582696431964, 8029.251111111113
519.5719604926952, 5808.342777777776
513.9730826775443, 4585.02277777778
513.9730826775443, 5097.166666666668
513.9730826775443, 3570.443888888887
519.5719604926952, 3177.233888888888
519.5719604926952, 4602.013333333332
517.4195838529922, 11558.432222222218
513.9730826775443, 4211.230555555554
445.67838687222894, 3026.7461111111115
513.9730826775443, 7305.93888888889
513.9730826775443, 3220.9238888888904
513.9730826775443, 4592.304444444442
520.0022798476382, 9252.571111111112
513.9730826775443, 5087.457777777778
520.0022798476382, 3480.6366666666654
523.8728098296876, 4871.435000000001
513.9730826775443, 4919.979444444445
444.36149274785845, 3199.078888888893
513.9730826775443, 4075.306111111113
512.2485893953253, 3019.464444444442
511.81733684975023, 3402.965555555551
519.5719604926952, 8284.109444444446
514.8350188912955, 11886.107222222225
513.9730826775443, 3150.5344444444454
513.9730826775443, 3669.9600000000028
519.5719604926952, 4429.680555555555
520.0022798476382, 10252.586666666666
519.5719604926952, 11262.31111111111
444.36149274785845, 3871.419444444444
508.7971240089739, 6352.040555555555
519.5719604926952, 11745.328333333335
519.5719604926952, 4842.308333333334
519.5719604926952, 5228.236666666668
520.0022798476382, 4519.4877777777765
519.5719604926952, 13019.619999999999
445.67838687222894, 3560.7350000000006
508.7971240089739, 3252.477777777778
519.5719604926952, 13102.145555555555
444.36149274785845, 3007.3283333333384
509.2287376663318, 3497.627222222225
519.5719604926952, 7723.421111111111
445.67838687222894, 3257.3322222222196
508.7971240089739, 3684.523333333331
444.36149274785845, 6339.904444444444
510.5232694013299, 8670.037777777776
519.5719604926952, 5747.662222222221
513.9730826775443, 3483.06388888889
523.8728098296876, 5354.452222222222
519.5719604926952, 4667.548333333332
445.67838687222894, 3769.4761111111075
516.5582696431964, 10582.68888888889
520.0022798476382, 18830.39
513.9730826775443, 5252.5088888888895
444.36149274785845, 3191.7972222222234
513.9730826775443, 10873.95555555556
444.36149274785845, 3470.9277777777825
513.9730826775443, 10221.032777777782
519.5719604926952, 10036.56388888889
519.5719604926952, 3208.7877777777794
519.5719604926952, 12934.667222222222
519.5719604926952, 5818.051666666666
444.36149274785845, 3594.7161111111127
508.7971240089739, 3318.0127777777816
520.0022798476382, 8342.362777777777
523.8728098296876, 5269.4994444444455
523.8728098296876, 8526.831666666665
520.0022798476382, 4575.31388888889
444.36149274785845, 3432.0922222222216
520.0022798476382, 12978.357222222221
519.5719604926952, 11473.479444444445
519.5719604926952, 3594.7161111111127
519.5719604926952, 6269.514999999999
445.67838687222894, 3077.717777777776
513.9730826775443, 5553.4844444444425
518.2806903997824, 6267.087777777779
511.81733684975023, 4369.0
512.2485893953253, 3893.264444444445
519.5719604926952, 5058.331111111111
513.9730826775443, 5689.408888888891
523.8728098296876, 3645.6877777777772
523.8728098296876, 3652.969444444443
445.67838687222894, 3706.368333333332
508.7971240089739, 4648.130555555559
513.9730826775443, 5407.851111111111
513.9730826775443, 5228.236666666668
512.2485893953253, 4839.881111111106
519.5719604926952, 8444.30611111111
441.28704436743686, 35403.46333333333
513.9730826775443, 35905.89833333333
441.28704436743686, 34226.26055555556
513.9730826775443, 34706.85055555556
517.4195838529922, 11194.34888888889
519.5719604926952, 4560.7505555555545
444.36149274785845, 3592.288888888892
513.9730826775443, 5114.15722222222
445.67838687222894, 3645.6877777777772
508.36545884630686, 3483.0638888888934
516.1275347159767, 11136.09555555556
520.0022798476382, 10915.218333333334
445.67838687222894, 3269.4683333333305
513.9730826775443, 8160.321111111112
520.0022798476382, 4114.141666666666
519.5719604926952, 8538.967777777776
444.36149274785845, 3084.9994444444455
518.2806903997824, 9912.775555555556
514.8350188912955, 6441.847777777777
445.67838687222894, 3148.107222222221
508.36545884630686, 3150.534444444449
444.36149274785845, 3012.18277777778
511.81733684975023, 3517.0449999999983
444.36149274785845, 3247.6233333333366
512.2485893953253, 4070.4516666666677
513.9730826775443, 4580.168333333331
509.2287376663318, 3893.264444444445
444.36149274785845, 3371.411666666667
510.5232694013299, 5956.4033333333355
520.0022798476382, 13623.998333333333
445.67838687222894, 3521.8994444444397
511.81733684975023, 5856.88722222222
444.36149274785845, 3121.4077777777784
508.7971240089739, 3570.443888888891
508.36545884630686, 3077.717777777776
520.0022798476382, 5737.953333333335
512.2485893953253, 4638.421666666662
519.5719604926952, 3461.2188888888886
512.2485893953253, 6429.7116666666625
