
# Time of snapshot: 2021-05-05T14:39:50Eastern Standard Time
# Number of frames accumulated: 0
# Scan time per exposure [us]: 100000
 Wavelength [nm], Intensity [RFU]
523.4429595634975, 6077.764444444445
524.732353670796, 6104.463888888891
441.7263964162458, 31893.7
513.9730826775443, 31621.851111111115
441.28704436743686, 35723.85666666667
515.2659093195042, 34961.70888888888
441.28704436743686, 32301.473333333335
513.9730826775443, 32517.49611111111
442.1657001201515, 31900.981666666667
513.9730826775443, 31022.327222222222
442.604955458632, 29791.725555555553
513.9730826775443, 28655.785555555558
443.48332095722856, 19264.86277777778
511.3860326552112, 17728.43111111111
442.604955458632, 29752.89
513.9730826775443, 28772.292222222226
522.5831024424566, 3970.9355555555558
444.80050595138067, 9424.90388888889
509.2287376663318, 8621.49333333334
442.604955458632, 30483.483888888884
513.9730826775443, 29376.67055555556
442.604955458632, 30422.80333333333
513.9730826775443, 29289.290555555555
440.84764399424677, 37998.16388888889
515.2659093195042, 37587.96333333333
441.28704436743686, 36347.65277777778
515.2659093195042, 35381.61833333333
444.80050595138067, 7978.279444444444
509.2287376663318, 6490.3922222222245
442.1657001201515, 31917.97222222222
513.9730826775443, 31347.575000000004
443.48332095722856, 22522.195
511.81733684975023, 20310.995555555557
444.80050595138067, 3786.466666666667
509.2287376663318, 3529.1811111111165
519.5719604926952, 3558.307777777776
522.5831024424566, 5502.512777777778
521.7230366733485, 15252.664444444445
444.80050595138067, 4973.378333333334
509.2287376663318, 5378.724444444444
517.8501630945242, 4138.413888888888
524.732353670796, 4014.625555555558
522.5831024424566, 5075.321666666667
519.1415891193901, 3449.0827777777777
521.7230366733485, 3606.852222222222
524.732353670796, 5121.43888888889
523.0130570942465, 3157.8161111111094
524.732353670796, 3975.790000000001
524.732353670796, 6514.664444444446
527.3097301863561, 3827.7294444444433
522.5831024424566, 3252.477777777778
524.732353670796, 3572.8711111111115
442.604955458632, 28832.972777777773
512.6797902714144, 27337.80388888889
440.84764399424677, 38638.95055555556
515.2659093195042, 37740.87833333333
441.7263964162458, 34495.682222222225
515.2659093195042, 34226.26055555555
442.604955458632, 30988.34611111111
513.9730826775443, 30165.51777777778
440.84764399424677, 36986.01222222223
515.2659093195042, 36811.25222222222
441.28704436743686, 33515.084444444445
513.9730826775443, 32583.031111111115
443.48332095722856, 22107.14
511.81733684975023, 20939.646111111113
442.604955458632, 27954.31833333333
513.9730826775443, 27281.977777777778
519.1415891193901, 3162.6705555555563
520.0022798476382, 5284.062777777777
513.9730826775443, 4432.107777777783
509.2287376663318, 3084.9994444444455
519.1415891193901, 5150.565555555553
523.4429595634975, 3427.2377777777765
517.8501630945242, 7490.407777777778
524.732353670796, 3966.0811111111107
517.8501630945242, 3864.137777777778
517.8501630945242, 3917.536666666667
525.1620472046701, 3480.6366666666654
524.732353670796, 6407.866666666669
520.8627624203501, 5774.361666666668
522.5831024424566, 8568.094444444443
521.7230366733485, 4038.897777777778
523.0130570942465, 3230.6327777777788
524.732353670796, 3058.300000000001
525.1620472046701, 4689.393333333333
521.7230366733485, 5708.826666666666
526.0212773964479, 3555.8805555555555
527.3097301863561, 3548.598888888888
524.732353670796, 4572.886666666669
517.8501630945242, 4958.815000000002
444.80050595138067, 4699.102222222224
509.2287376663318, 3531.608333333337
524.732353670796, 3211.215
521.7230366733485, 4468.51611111111
522.5831024424566, 4371.427222222221
523.0130570942465, 7279.239444444445
521.7230366733485, 3805.8844444444458
521.7230366733485, 4492.788333333336
519.1415891193901, 3225.778333333332
519.5719604926952, 4434.535
519.5719604926952, 10881.237222222222
521.7230366733485, 7769.538333333336
522.5831024424566, 3548.5988888888896
524.732353670796, 6298.641666666666
523.4429595634975, 3388.402222222223
444.80050595138067, 4577.741111111114
514.4040766704684, 6436.993333333332
523.4429595634975, 3203.9333333333343
519.1415891193901, 3247.623333333333
521.7230366733485, 8259.837222222222
519.1415891193901, 7720.99388888889
521.7230366733485, 5060.758333333333
523.4429595634975, 8410.325
517.8501630945242, 9075.38388888889
521.7230366733485, 4602.013333333334
515.2659093195042, 3288.886111111111
521.7230366733485, 7337.492777777779
526.0212773964479, 3259.759444444444
522.5831024424566, 6157.8627777777765
523.0130570942465, 4135.986666666666
523.0130570942465, 7048.653333333334
517.8501630945242, 6599.617222222223
523.4429595634975, 3177.233888888888
522.5831024424566, 8859.36111111111
517.8501630945242, 4662.693888888891
523.4429595634975, 6628.74388888889
523.4429595634975, 3172.379444444443
517.8501630945242, 4611.722222222223
522.5831024424566, 3364.130000000001
520.0022798476382, 12767.18888888889
522.5831024424566, 5941.84
523.4429595634975, 4211.230555555554
509.2287376663318, 3121.4077777777784
523.4429595634975, 7754.9749999999985
523.4429595634975, 5555.911666666667
515.2659093195042, 5611.7377777777765
521.2929255970745, 3589.8616666666676
521.7230366733485, 6754.9594444444465
524.732353670796, 3686.950555555555
524.732353670796, 3861.710555555557
517.8501630945242, 3754.9127777777794
519.5719604926952, 4398.126666666663
521.7230366733485, 5495.23111111111
522.5831024424566, 3368.9844444444425
519.1415891193901, 6458.838333333333
521.7230366733485, 10055.981666666668
517.8501630945242, 5791.352222222224
516.1275347159767, 6133.590555555555
525.1620472046701, 3034.0277777777774
522.5831024424566, 4995.2233333333315
521.7230366733485, 6201.552777777777
523.0130570942465, 7504.971111111112
517.8501630945242, 9153.055
517.8501630945242, 4213.657777777778
526.0212773964479, 3529.181111111111
523.4429595634975, 3043.7366666666676
522.5831024424566, 4878.716666666667
521.7230366733485, 12056.01277777778
524.732353670796, 3014.6100000000006
522.5831024424566, 5570.4749999999985
522.5831024424566, 8699.164444444443
517.8501630945242, 8087.504444444447
521.7230366733485, 7946.725555555555
523.0130570942465, 5997.666111111112
519.1415891193901, 12679.808888888885
525.5916884533947, 5157.847222222223
520.0022798476382, 3140.825555555555
523.4429595634975, 5461.25
524.732353670796, 3366.5572222222236
523.4429595634975, 6053.492222222223
523.0130570942465, 4063.17
521.7230366733485, 6932.146666666666
519.1415891193901, 8723.436666666665
523.0130570942465, 9106.937777777779
521.7230366733485, 8813.243888888888
524.732353670796, 4655.412222222221
523.4429595634975, 3470.927777777779
522.5831024424566, 5662.709444444445
523.0130570942465, 9849.667777777779
523.4429595634975, 7500.116666666665
442.604955458632, 28374.227777777778
512.6797902714144, 26556.238333333335
444.80050595138067, 6485.537777777776
509.2287376663318, 5038.9133333333375
521.7230366733485, 10245.305000000002
441.7263964162458, 32777.20888888888
513.9730826775443, 32320.891111111116
442.604955458632, 28905.789444444446
512.6797902714144, 27488.291666666664
519.5719604926952, 6602.044444444444
523.0130570942465, 3885.9827777777773
442.604955458632, 29298.999444444446
512.6797902714144, 28311.119999999995
442.604955458632, 29767.45333333333
513.9730826775443, 32449.533888888887
444.80050595138067, 10789.00277777778
509.2287376663318, 9645.781111111115
441.7263964162458, 32944.687222222215
513.9730826775443, 32381.57166666667
441.28704436743686, 35080.64277777778
515.2659093195042, 35371.90944444445
519.1415891193901, 8029.251111111109
439.52915313361143, 42097.74222222222
516.9889526957089, 41641.42444444445
523.0130570942465, 9077.811111111112
523.4429595634975, 4288.9016666666685
521.7230366733485, 9526.847222222224
520.4325471636973, 8939.459444444441
523.4429595634975, 7225.840555555555
523.0130570942465, 9123.928333333335
517.8501630945242, 9213.735555555555
526.0212773964479, 3934.527222222223
519.1415891193901, 7063.216666666667
519.1415891193901, 13390.984999999997
526.0212773964479, 3036.455
523.4429595634975, 3449.0827777777777
521.7230366733485, 6371.458333333334
524.732353670796, 5708.826666666668
523.4429595634975, 3534.0355555555543
522.5831024424566, 7376.328333333331
524.732353670796, 3589.8616666666676
519.5719604926952, 9420.049444444441
520.0022798476382, 5818.051666666666
521.7230366733485, 10126.371111111113
520.0022798476382, 9473.448333333334
524.732353670796, 10920.07277777778
517.4195838529922, 4441.816666666669
519.5719604926952, 12808.451666666664
521.7230366733485, 11585.131666666666
522.5831024424566, 6711.269444444442
524.732353670796, 4628.712777777779
519.1415891193901, 10971.044444444444
523.4429595634975, 3048.5911111111127
523.0130570942465, 4534.05111111111
523.0130570942465, 8157.89388888889
524.732353670796, 4473.370555555557
520.0022798476382, 11187.067222222224
522.5831024424566, 5155.419999999998
519.1415891193901, 12548.738888888889
519.1415891193901, 10878.809999999998
522.5831024424566, 11971.059999999998
520.0022798476382, 8441.878888888888
516.9889526957089, 4594.731666666667
521.7230366733485, 8301.1
523.4429595634975, 9565.682777777776
517.8501630945242, 9784.132777777777
523.4429595634975, 7223.413333333334
517.8501630945242, 11961.351111111111
522.5831024424566, 10301.13111111111
521.2929255970745, 13204.088888888891
524.732353670796, 3038.8822222222225
517.8501630945242, 4043.7522222222215
519.1415891193901, 9495.293333333331
523.0130570942465, 5582.611111111111
523.4429595634975, 7759.829444444444
523.4429595634975, 7796.2377777777765
523.8728098296876, 8014.687777777777
517.8501630945242, 11179.785555555554
526.0212773964479, 5038.913333333332
519.1415891193901, 9002.56722222222
519.5719604926952, 10208.896666666664
519.5719604926952, 4691.820555555554
519.1415891193901, 29832.98833333333
523.4429595634975, 7638.468333333334
521.7230366733485, 5706.399444444445
522.5831024424566, 5907.858888888888
521.7230366733485, 5767.08
517.8501630945242, 6019.511111111111
521.7230366733485, 16051.220555555557
521.7230366733485, 6318.059444444445
524.732353670796, 3759.7672222222245
524.732353670796, 6051.065000000002
517.8501630945242, 4609.295000000002
523.4429595634975, 5633.582777777778
521.7230366733485, 6114.17277777778
520.0022798476382, 14446.826666666664
523.0130570942465, 5825.333333333334
522.5831024424566, 7801.092222222222
522.5831024424566, 11259.88388888889
526.0212773964479, 4774.346111111112
519.1415891193901, 11204.057777777776
523.4429595634975, 4711.238333333335
521.7230366733485, 20687.214999999997
519.1415891193901, 11051.142777777775
521.7230366733485, 5560.76611111111
519.5719604926952, 14094.879444444443
519.1415891193901, 15451.696666666667
522.5831024424566, 3640.833333333332
522.5831024424566, 5174.837777777779
521.7230366733485, 3257.3322222222214
523.4429595634975, 5487.949444444443
520.0022798476382, 12058.440000000002
523.4429595634975, 9759.860555555555
522.5831024424566, 3621.4155555555553
524.732353670796, 7254.967222222222
519.5719604926952, 7303.511666666665
521.7230366733485, 4798.618333333334
519.5719604926952, 16699.288888888885
519.5719604926952, 15519.658888888887
517.8501630945242, 12361.84277777778
523.0130570942465, 5497.658333333335
522.5831024424566, 3521.8994444444434
519.1415891193901, 22944.531666666666
519.1415891193901, 18269.701666666664
523.0130570942465, 15041.49611111111
519.5719604926952, 3233.0599999999977
520.4325471636973, 16007.530555555557
520.4325471636973, 15349.75333333333
522.5831024424566, 10378.80222222222
517.8501630945242, 10738.031111111111
523.4429595634975, 4745.219444444443
524.732353670796, 3669.959999999999
517.8501630945242, 12590.001666666667
521.7230366733485, 14007.499444444444
521.7230366733485, 9303.542777777779
523.4429595634975, 6111.745555555557
520.0022798476382, 12616.701111111113
519.5719604926952, 7847.209444444441
519.1415891193901, 26898.476666666666
521.7230366733485, 23126.573333333334
524.732353670796, 5759.798333333336
522.5831024424566, 3165.097777777777
521.7230366733485, 19378.94222222222
520.0022798476382, 21728.493333333336
519.1415891193901, 13058.455555555553
523.4429595634975, 8092.358888888888
521.7230366733485, 4036.4705555555574
522.5831024424566, 15444.415
519.1415891193901, 6237.961111111112
521.7230366733485, 7276.812222222225
523.8728098296876, 4890.852777777778
521.7230366733485, 12706.508333333333
526.0212773964479, 3696.6594444444436
517.8501630945242, 9371.505000000001
520.0022798476382, 9276.843333333334
524.732353670796, 4546.187222222223
519.1415891193901, 3296.167777777777
523.4429595634975, 6366.603888888891
520.0022798476382, 21871.699444444446
523.4429595634975, 16684.725555555557
522.5831024424566, 6779.231666666667
521.7230366733485, 8961.304444444444
519.1415891193901, 8803.535
521.7230366733485, 3002.473888888888
519.1415891193901, 12284.171666666665
521.7230366733485, 6835.057777777778
517.8501630945242, 16099.765000000003
524.732353670796, 3395.6838888888888
521.7230366733485, 8247.701111111111
520.8627624203501, 9606.945555555558
519.1415891193901, 14461.389999999996
521.7230366733485, 7655.458888888888
520.0022798476382, 9706.461666666666
521.2929255970745, 5640.864444444447
517.8501630945242, 10563.271111111113
521.7230366733485, 10667.641666666668
522.5831024424566, 9643.353888888887
519.1415891193901, 12740.489444444447
521.2929255970745, 11864.262222222223
521.2929255970745, 19039.131111111114
523.4429595634975, 6483.110555555555
521.2929255970745, 26165.455555555556
522.5831024424566, 9072.956666666665
521.7230366733485, 27757.713333333333
520.4325471636973, 18641.066666666662
520.0022798476382, 15022.078333333335
523.4429595634975, 8701.591666666667
523.0130570942465, 6293.787222222223
519.1415891193901, 12718.644444444446
521.2929255970745, 30614.55388888889
520.4325471636973, 8126.3399999999965
520.0022798476382, 24813.49277777778
527.3097301863561, 3594.716111111111
523.4429595634975, 13483.219444444443
520.8627624203501, 34716.55944444444
520.0022798476382, 30133.96388888889
519.1415891193901, 28687.339444444446
519.5719604926952, 18505.142222222217
523.4429595634975, 17665.323333333334
519.5719604926952, 11968.632777777777
519.1415891193901, 13842.44833333333
517.8501630945242, 11861.835000000003
521.7230366733485, 13167.680555555557
520.0022798476382, 17580.370555555553
521.7230366733485, 25811.08111111111
523.4429595634975, 5228.236666666668
520.0022798476382, 4706.3838888888895
519.1415891193901, 32274.77388888889
520.0022798476382, 28206.749444444442
520.0022798476382, 27063.527777777777
517.8501630945242, 5611.73777777778
522.5831024424566, 41015.20111111111
524.732353670796, 5155.420000000002
521.7230366733485, 15077.904444444446
524.732353670796, 6403.0122222222235
522.1530956286498, 10286.567777777776
522.5831024424566, 8495.277777777777
519.5719604926952, 19454.186111111107
525.5916884533947, 5344.743333333332
521.7230366733485, 13369.140000000001
524.732353670796, 7667.595000000001
520.8627624203501, 16990.555555555555
519.1415891193901, 14473.526111111114
521.7230366733485, 14704.112222222224
519.5719604926952, 13580.308333333334
519.1415891193901, 12978.357222222225
521.7230366733485, 10342.39388888889
519.1415891193901, 26357.206111111107
523.4429595634975, 6371.458333333332
522.5831024424566, 4929.688333333332
518.7111657482452, 12495.34
521.2929255970745, 15810.925555555557
521.7230366733485, 12650.682222222224
520.8627624203501, 14238.085555555557
519.5719604926952, 15721.118333333332
523.4429595634975, 5366.588333333333
