"FDGlcNAC MUTANT 10msec 0.025oil 0.0052 drops, sort on >40000 gate"
# Time of snapshot: 2021-08-25T16:04:32Eastern Standard Time
# Number of frames accumulated: 0
# Scan time per exposure [us]: 50000
" Wavelength [nm], Intensity [RFU]"
"516.1275347159767, 1531.5772222222226"
"515.6967479345718, 643.213888888889"
"515.6967479345718, 2534.02"
"515.6967479345718, 4434.535"
"516.1275347159767, 5878.732222222223"
"472.7955983701221, 5737.953333333334"
"519.1415891193901, 3657.8238888888886"
"472.35972980689826, 2699.071111111111"
"515.6967479345718, 6094.754999999999"
"515.6967479345718, 2592.273333333333"
"472.7955983701221, 1138.3672222222222"
"515.6967479345718, 6665.152222222221"
"515.6967479345718, 5672.418333333333"
"515.6967479345718, 2893.248888888889"
"515.6967479345718, 2165.082222222222"
"474.1029051658645, 2157.800555555555"
"515.6967479345718, 4825.317777777778"
"516.9889526957089, 2898.1033333333335"
"517.4195838529922, 10038.99111111111"
"472.35972980689826, 2364.114444444445"
"516.9889526957089, 3555.8805555555555"
"515.6967479345718, 5400.569444444445"
"519.1415891193901, 1470.896666666667"
"515.6967479345718, 4102.0055555555555"
"516.5582696431964, 4422.398888888889"
"518.2806903997824, 2750.0427777777777"
"515.6967479345718, 631.0777777777776"
"515.6967479345718, 1774.2994444444444"
"515.6967479345718, 3706.3683333333333"
"515.6967479345718, 1259.7283333333335"
"515.6967479345718, 1128.6583333333333"
"515.6967479345718, 1628.6661111111111"
"515.6967479345718, 5563.193333333333"
"519.1415891193901, 643.213888888889"
"515.6967479345718, 5410.278333333334"
"471.9238114622231, 3699.086666666667"
"516.9889526957089, 2458.7761111111113"
"516.5582696431964, 8201.58388888889"
"516.1275347159767, 3453.9372222222223"
"516.5582696431964, 3973.362777777778"
"516.5582696431964, 5975.821111111112"
"516.5582696431964, 3252.4777777777776"
"516.9889526957089, 529.1344444444444"
"515.6967479345718, 1344.681111111111"
"518.2806903997824, 6893.31111111111"
"517.4195838529922, 4322.882777777778"
"515.6967479345718, 9024.412222222221"
"515.6967479345718, 1480.6055555555554"
"472.35972980689826, 4342.300555555556"
"516.1275347159767, 6507.382777777779"
"518.7111657482452, 2878.6855555555558"
"515.6967479345718, 2927.23"
"515.6967479345718, 1075.2594444444444"
"516.9889526957089, 6963.700555555555"
"516.1275347159767, 6621.462222222222"
"477.15154150767216, 834.9644444444443"
"519.1415891193901, 728.1666666666665"
"473.23141713137244, 803.4105555555557"
"515.6967479345718, 803.4105555555557"
"516.1275347159767, 3793.7483333333334"
"472.35972980689826, 3985.498888888889"
"516.5582696431964, 5473.386111111111"
"516.1275347159767, 2000.031111111111"
"470.6157579447109, 728.166666666667"
"515.6967479345718, 2213.6266666666666"
"515.6967479345718, 4366.572777777777"
"519.1415891193901, 6514.664444444445"
"515.6967479345718, 6393.303333333333"
"516.1275347159767, 5335.034444444445"
"520.0022798476382, 2084.983888888889"
"516.5582696431964, 8004.978888888889"
"515.6967479345718, 611.6599999999999"
"516.1275347159767, 7560.797222222223"
"516.1275347159767, 7121.470000000001"
"515.6967479345718, 779.1383333333333"
"471.4878433566188, 3385.9750000000004"
"519.5719604926952, 1633.5205555555558"
"515.6967479345718, 3140.8255555555556"
"518.2806903997824, 2674.7988888888885"
"472.35972980689826, 2007.3127777777777"
"515.6967479345718, 7507.398333333333"
"515.6967479345718, 4711.238333333333"
"516.9889526957089, 7053.507777777779"
"515.6967479345718, 6580.199444444444"
"516.9889526957089, 8148.1849999999995"
"515.6967479345718, 2810.723333333333"
"515.6967479345718, 684.4766666666665"
"516.9889526957089, 1560.7038888888892"
"471.4878433566188, 3735.495"
"516.5582696431964, 9589.955"
"472.7955983701221, 4085.0150000000003"
"518.2806903997824, 3070.436111111111"
"472.35972980689826, 6274.3694444444445"
"516.1275347159767, 5218.527777777777"
"515.6967479345718, 793.7016666666668"
"516.5582696431964, 3682.0961111111114"
"515.6967479345718, 4412.6900000000005"
"515.6967479345718, 7696.721666666666"
"516.5582696431964, 7764.683888888889"
"515.6967479345718, 1310.6999999999998"
"514.8350188912955, 4330.164444444445"
"515.6967479345718, 3223.3511111111106"
"517.8501630945242, 8276.827777777778"
"516.1275347159767, 5679.700000000001"
"515.6967479345718, 7327.783888888889"
"516.5582696431964, 7934.589444444446"
"515.6967479345718, 1861.6794444444445"
"472.35972980689826, 1934.496111111111"
"475.4097631897488, 1934.496111111111"
"516.1275347159767, 2281.588888888889"
"515.6967479345718, 2633.536111111111"
"515.6967479345718, 2961.211111111111"
"515.6967479345718, 2813.1505555555555"
"472.35972980689826, 1038.8511111111115"
"515.6967479345718, 6194.271111111111"
"472.7955983701221, 1769.4449999999997"
"515.6967479345718, 3570.4438888888885"
"515.6967479345718, 4303.465"
"472.35972980689826, 5145.711111111112"
"518.2806903997824, 6713.696666666667"
"515.6967479345718, 4810.754444444445"
"516.1275347159767, 8667.610555555557"
"515.6967479345718, 6026.792777777777"
"515.6967479345718, 2228.19"
"472.35972980689826, 3444.228333333333"
"516.1275347159767, 6000.093333333334"
"472.7955983701221, 1109.240555555556"
"513.5420369330461, 4927.261111111111"
"515.6967479345718, 6269.514999999999"
"515.6967479345718, 2186.927222222222"
"518.2806903997824, 2910.2394444444444"
"518.2806903997824, 3189.37"
"515.6967479345718, 3609.279444444445"
"515.6967479345718, 2546.156111111111"
"515.6967479345718, 5961.257777777777"
"515.6967479345718, 742.73"
"515.6967479345718, 3691.805"
"516.1275347159767, 6844.766666666666"
"519.1415891193901, 752.4388888888889"
"516.1275347159767, 7905.462777777779"
"516.1275347159767, 5890.868333333334"
"515.6967479345718, 6060.773888888889"
"516.5582696431964, 5864.168888888889"
"515.6967479345718, 3660.251111111111"
"472.7955983701221, 3203.9333333333334"
"515.6967479345718, 7332.638333333332"
"472.35972980689826, 825.2555555555559"
"516.5582696431964, 2281.588888888889"
"472.35972980689826, 7167.587222222222"
"517.4195838529922, 9839.958888888888"
"515.6967479345718, 2888.3944444444446"
"515.6967479345718, 1082.5411111111111"
"516.5582696431964, 6403.0122222222235"
"516.5582696431964, 6347.186111111112"
"473.66718607012734, 3849.574444444445"
"515.6967479345718, 6621.462222222222"
"474.1029051658645, 1434.4883333333332"
"515.6967479345718, 3803.457222222222"
"515.2659093195042, 8221.001666666667"
"514.8350188912955, 2531.5927777777774"
"515.6967479345718, 1298.5638888888889"
"516.9889526957089, 1536.4316666666664"
"516.9889526957089, 1706.3372222222224"
"519.1415891193901, 2606.8366666666666"
"516.5582696431964, 9488.011666666667"
"520.0022798476382, 3669.96"
"516.5582696431964, 832.5372222222222"
"472.7955983701221, 711.1761111111114"
"520.0022798476382, 1293.7094444444447"
"516.5582696431964, 565.5427777777782"
"516.5582696431964, 907.7811111111114"
"515.6967479345718, 2854.4133333333334"
"475.4097631897488, 1245.1650000000004"
"515.6967479345718, 6422.43"
"516.1275347159767, 12070.576111111111"
"515.6967479345718, 745.1572222222221"
"515.6967479345718, 8170.029999999999"
"516.1275347159767, 5257.363333333333"
"515.6967479345718, 2757.324444444444"
"515.6967479345718, 4555.896111111111"
"516.9889526957089, 7757.402222222223"
"515.6967479345718, 997.5883333333331"
"516.1275347159767, 8665.183333333334"
"516.1275347159767, 2160.2277777777776"
"514.4040766704684, 8155.466666666667"
"516.1275347159767, 4155.404444444444"
"470.6157579447109, 1298.5638888888893"
"516.9889526957089, 6655.443333333333"
"470.6157579447109, 6104.463888888889"
"515.6967479345718, 6825.348888888888"
"475.4097631897488, 1730.6094444444448"
"516.1275347159767, 2604.409444444445"
"519.1415891193901, 4315.601111111111"
"515.6967479345718, 8160.32111111111"
"516.1275347159767, 6458.838333333333"
"516.1275347159767, 5402.996666666666"
"519.1415891193901, 4592.304444444444"
"515.6967479345718, 3609.279444444445"
"472.7955983701221, 2245.1805555555557"
"519.1415891193901, 2813.1505555555555"
"470.6157579447109, 1463.6150000000002"
"520.8627624203501, 677.1950000000002"
"472.35972980689826, 2963.638333333334"
"518.2806903997824, 4211.230555555555"
"515.6967479345718, 5924.849444444444"
"516.1275347159767, 2910.239444444445"
"515.6967479345718, 1427.2066666666665"
"515.6967479345718, 577.6788888888887"
"472.7955983701221, 696.6127777777779"
"515.6967479345718, 1050.987222222222"
"515.6967479345718, 2145.664444444444"
"515.6967479345718, 8036.532777777777"
"475.4097631897488, 1334.9722222222222"
"516.5582696431964, 7832.646111111111"
"516.1275347159767, 3237.914444444445"
"516.9889526957089, 5436.977777777778"
"515.6967479345718, 3820.447777777778"
"515.6967479345718, 694.1855555555553"
"515.6967479345718, 2211.199444444444"
"515.6967479345718, 1254.8738888888888"
"516.1275347159767, 1065.5505555555555"
"515.6967479345718, 5208.818888888889"
"471.9238114622231, 1429.6338888888886"
"515.6967479345718, 2024.3033333333337"
"472.35972980689826, 3878.701111111111"
"515.6967479345718, 2497.611666666666"
"470.6157579447109, 1393.2255555555553"
"515.6967479345718, 1655.3655555555556"
"515.6967479345718, 2332.5605555555553"
"515.6967479345718, 4303.465"
"517.4195838529922, 9082.665555555555"
"515.6967479345718, 7281.666666666666"
"515.6967479345718, 3623.8427777777774"
"474.1029051658645, 7640.895555555557"
"516.9889526957089, 6160.290000000001"
"516.1275347159767, 8048.668888888889"
"516.1275347159767, 11585.131666666668"
"519.1415891193901, 6553.5"
"515.6967479345718, 3286.458888888889"
"515.6967479345718, 3118.9805555555554"
"515.6967479345718, 6718.55111111111"
"515.6967479345718, 5325.325555555555"
"471.4878433566188, 990.3066666666664"
"515.6967479345718, 825.2555555555555"
"472.35972980689826, 1116.5222222222224"
"515.6967479345718, 2398.095555555555"
"516.5582696431964, 1026.7150000000001"
"472.35972980689826, 6206.407222222222"
"518.2806903997824, 7667.594999999999"
"515.6967479345718, 6604.471666666666"
"515.6967479345718, 1453.906111111111"
"518.2806903997824, 529.1344444444444"
"519.5719604926952, 550.9794444444447"
"472.35972980689826, 546.125"
"516.5582696431964, 696.6127777777779"
"515.6967479345718, 10262.295555555555"
"514.4040766704684, 5888.441111111111"
"515.6967479345718, 2131.1011111111106"
"515.6967479345718, 820.4011111111113"
"516.1275347159767, 5402.996666666666"
"515.6967479345718, 553.4066666666668"
"472.7955983701221, 4878.716666666667"
"514.4040766704684, 6728.26"
"515.6967479345718, 3825.302222222222"
"516.1275347159767, 1842.2616666666668"
"472.35972980689826, 1745.1727777777783"
"515.6967479345718, 5089.885"
"472.7955983701221, 2924.802777777778"
"516.1275347159767, 8572.94888888889"
"467.9983095809864, 861.6638888888883"
"515.6967479345718, 878.6544444444444"
"515.6967479345718, 2956.356666666667"
"516.1275347159767, 541.2705555555558"
"515.6967479345718, 1109.2405555555556"
"515.6967479345718, 5636.01"
"515.6967479345718, 565.5427777777777"
"472.7955983701221, 2145.6644444444446"
"518.2806903997824, 2529.1655555555553"
"471.9238114622231, 1322.8361111111108"
"515.6967479345718, 6259.806111111111"
"472.35972980689826, 2781.596666666667"
"515.6967479345718, 5004.932222222222"
"515.6967479345718, 5019.495555555555"
"474.53857439806194, 953.8983333333335"
"515.6967479345718, 3521.8994444444447"
"472.35972980689826, 575.2516666666666"
"515.6967479345718, 718.4577777777777"
"470.6157579447109, 3014.61"
"516.5582696431964, 9745.297222222223"
"469.30725713293293, 3871.4194444444443"
"516.9889526957089, 5451.541111111112"
"519.1415891193901, 5747.662222222223"
"472.35972980689826, 5269.4994444444455"
"516.1275347159767, 9036.548333333334"
"475.4097631897488, 1322.8361111111112"
"518.2806903997824, 8172.457222222221"
"515.6967479345718, 2912.6666666666665"
"515.6967479345718, 3186.942777777778"
"515.6967479345718, 6286.5055555555555"
"516.1275347159767, 606.8055555555557"
"515.6967479345718, 7480.698888888888"
"515.6967479345718, 1786.4355555555553"
"514.8350188912955, 7543.806666666667"
"515.6967479345718, 4072.878888888889"
"516.1275347159767, 747.5844444444447"
"515.6967479345718, 1065.5505555555555"
"472.7955983701221, 5410.278333333333"
"516.9889526957089, 9211.308333333334"
"516.1275347159767, 1521.8683333333333"
"516.1275347159767, 6041.356111111112"
"515.6967479345718, 6602.044444444444"
"515.6967479345718, 6992.827222222222"
"515.6967479345718, 4449.098333333333"
"515.6967479345718, 7254.967222222222"
"515.6967479345718, 550.9794444444442"
"515.6967479345718, 6570.490555555554"
"515.6967479345718, 696.6127777777779"
"515.6967479345718, 3839.8655555555556"
"515.6967479345718, 507.2894444444446"
"515.6967479345718, 5051.049444444445"
"514.8350188912955, 6502.528333333334"
"517.4195838529922, 7170.014444444445"
"515.6967479345718, 3038.882222222222"
"471.4878433566188, 8322.945"
"517.4195838529922, 8109.349444444444"
"472.35972980689826, 9910.348333333333"
"516.5582696431964, 9349.66"
"515.6967479345718, 594.6694444444443"
"515.6967479345718, 4220.939444444444"
"515.6967479345718, 10400.647222222222"
"472.7955983701221, 1733.0366666666669"
"515.6967479345718, 7106.906666666666"
"515.2659093195042, 7468.562777777777"
"515.6967479345718, 861.6638888888888"
"515.6967479345718, 1648.0838888888889"
"516.1275347159767, 3167.525"
"515.6967479345718, 2104.401666666666"
"516.9889526957089, 5733.09888888889"
"515.6967479345718, 7555.942777777776"
"516.1275347159767, 5228.236666666668"
"515.6967479345718, 2764.6061111111107"
"515.6967479345718, 6468.5472222222215"
"516.1275347159767, 633.5050000000001"
"515.6967479345718, 6970.982222222221"
"516.5582696431964, 7167.587222222222"
"515.6967479345718, 750.0116666666668"
"520.8627624203501, 762.1477777777777"
"515.6967479345718, 1381.0894444444443"
"473.23141713137244, 1347.1083333333331"
"515.6967479345718, 2327.706111111111"
"472.35972980689826, 1223.3200000000002"
"515.6967479345718, 2048.5755555555556"
"515.6967479345718, 2415.086111111111"
"472.35972980689826, 1317.981666666667"
"516.1275347159767, 3771.903333333333"
"516.1275347159767, 4616.576666666668"
"516.9889526957089, 2885.9672222222225"
"516.1275347159767, 5784.070555555556"
"515.6967479345718, 3621.415555555556"
"473.23141713137244, 2580.137222222222"
"514.8350188912955, 2881.112777777778"
"472.7955983701221, 3385.9750000000004"
"515.6967479345718, 9024.412222222221"
"470.6157579447109, 3788.8938888888893"
"518.7111657482452, 6585.053888888889"
"471.4878433566188, 3427.2377777777783"
"518.2806903997824, 5553.484444444444"
"515.6967479345718, 1092.25"
"516.9889526957089, 1820.416666666667"
"516.1275347159767, 7201.5683333333345"
"515.6967479345718, 1019.4333333333334"
"515.6967479345718, 2252.462222222222"
"515.6967479345718, 6169.998888888889"
"515.6967479345718, 7131.178888888888"
"515.6967479345718, 7252.539999999999"
"515.6967479345718, 6929.719444444443"
"516.9889526957089, 7262.248888888889"
"515.6967479345718, 3786.4666666666667"
"517.4195838529922, 4021.907222222222"
"520.0022798476382, 1597.112222222222"
"516.1275347159767, 7247.685555555556"
"515.6967479345718, 2303.433888888889"
"516.9889526957089, 5407.851111111111"
"516.5582696431964, 6839.912222222223"
"516.1275347159767, 854.3822222222225"
"471.4878433566188, 10218.605555555556"
"516.5582696431964, 8500.132222222222"
"471.4878433566188, 10555.989444444445"
"520.4325471636973, 6560.781666666668"
"474.1029051658645, 6305.923333333334"
"515.2659093195042, 2344.6966666666663"
"516.5582696431964, 4335.01888888889"
"473.23141713137244, 1803.4261111111114"
"519.1415891193901, 2796.1600000000003"
"515.6967479345718, 584.9605555555554"
"471.9238114622231, 1660.2200000000003"
"515.6967479345718, 8764.699444444444"
"515.6967479345718, 587.387777777778"
"519.1415891193901, 1135.94"
"515.6967479345718, 1201.475"
"516.1275347159767, 4640.84888888889"
"516.5582696431964, 4463.661666666667"
"515.6967479345718, 1548.5677777777778"
"515.6967479345718, 679.6222222222223"
"515.6967479345718, 3638.406111111111"
"515.6967479345718, 4757.355555555556"
"515.6967479345718, 8291.39111111111"
"515.6967479345718, 2322.851666666667"
"515.6967479345718, 4211.230555555556"
"516.9889526957089, 6169.998888888889"
"515.6967479345718, 5356.879444444445"
"515.6967479345718, 8587.512222222222"
"516.1275347159767, 4160.2588888888895"
"473.66718607012734, 1871.3883333333338"
"519.5719604926952, 1046.1327777777778"
"471.4878433566188, 9585.100555555555"
"515.6967479345718, 9662.771666666666"
"472.7955983701221, 1674.7833333333338"
"516.5582696431964, 3104.417222222223"
"515.6967479345718, 587.387777777778"
"472.7955983701221, 514.5711111111113"
"516.1275347159767, 2191.781666666667"
"515.6967479345718, 3754.912777777778"
"515.6967479345718, 1065.5505555555555"
"515.6967479345718, 6939.428333333333"
"516.9889526957089, 3852.001666666667"
"516.5582696431964, 6793.795"
"516.5582696431964, 6080.1916666666675"
"516.9889526957089, 6888.456666666667"
"516.9889526957089, 6657.870555555555"
"516.5582696431964, 7466.1355555555565"
"472.35972980689826, 5449.113888888889"
"515.6967479345718, 2859.2677777777776"
"516.9889526957089, 4405.408333333334"
"518.2806903997824, 936.9077777777775"
"472.35972980689826, 1017.0061111111113"
"515.6967479345718, 2660.2355555555555"
"514.8350188912955, 1606.821111111111"
"515.6967479345718, 5667.563888888888"
"516.1275347159767, 3771.903333333333"
"515.6967479345718, 5784.070555555554"
"515.6967479345718, 6742.823333333334"
"516.1275347159767, 6626.3166666666675"
"515.6967479345718, 7000.108888888888"
"516.5582696431964, 7140.887777777778"
"516.5582696431964, 4223.366666666667"
"515.6967479345718, 762.1477777777777"
"515.6967479345718, 1509.7322222222224"
"515.6967479345718, 8371.489444444444"
"472.35972980689826, 4148.1227777777785"
"516.5582696431964, 5208.818888888889"
"474.1029051658645, 4293.756111111112"
"516.5582696431964, 4434.535"
"516.1275347159767, 6029.220000000001"
"515.6967479345718, 1895.6605555555557"
"516.9889526957089, 3114.1261111111116"
"515.6967479345718, 3822.8749999999995"
"517.4195838529922, 8405.470555555556"
"473.23141713137244, 6633.598333333333"
"515.6967479345718, 5233.091111111111"
"516.5582696431964, 2385.959444444444"
"473.23141713137244, 1114.0949999999998"
"515.6967479345718, 1269.4372222222223"
"471.9238114622231, 3543.7444444444445"
"516.5582696431964, 3439.373888888889"
"515.6967479345718, 7007.390555555556"
"516.5582696431964, 4422.398888888889"
"515.6967479345718, 10684.632222222222"
"517.8501630945242, 7427.299999999999"
"516.5582696431964, 1276.718888888889"
"518.7111657482452, 854.3822222222225"
"515.6967479345718, 1966.0499999999997"
"516.1275347159767, 6291.360000000001"
"515.6967479345718, 3953.945"
"515.6967479345718, 7364.192222222222"
"514.4040766704684, 3866.5650000000005"
"516.1275347159767, 6373.8855555555565"
"472.35972980689826, 2512.1749999999997"
"515.6967479345718, 5131.147777777778"
"517.4195838529922, 5131.147777777778"
"515.6967479345718, 7767.111111111111"
"515.6967479345718, 7405.455"
"515.6967479345718, 4580.168333333333"
"515.6967479345718, 524.2799999999997"
"515.6967479345718, 752.4388888888889"
"515.6967479345718, 7869.054444444444"
"515.6967479345718, 7920.02611111111"
"515.6967479345718, 2211.199444444444"
"516.5582696431964, 8281.682222222224"
"516.9889526957089, 8111.776666666667"
"510.0918103830321, 623.7961111111108"
"518.2806903997824, 4179.676666666666"
"516.1275347159767, 1927.2144444444443"
"515.6967479345718, 2939.366111111111"
"516.1275347159767, 1140.7944444444447"
"515.6967479345718, 5070.467222222222"
"516.9889526957089, 3519.4722222222226"
"515.6967479345718, 1854.3977777777777"
"515.6967479345718, 9742.869999999999"
"475.4097631897488, 2803.441666666667"
"516.1275347159767, 5900.577222222222"
"515.6967479345718, 4354.4366666666665"
"515.6967479345718, 1473.3238888888886"
"470.6157579447109, 6478.25611111111"
"516.5582696431964, 7072.925555555556"
"515.6967479345718, 2798.587222222222"
"514.4040766704684, 1820.416666666667"
"515.6967479345718, 990.3066666666668"
"472.7955983701221, 3330.148888888889"
"516.5582696431964, 1650.5111111111114"
"515.6967479345718, 662.6316666666667"
"472.35972980689826, 4167.540555555555"
"516.5582696431964, 4635.9944444444445"
"516.1275347159767, 8218.574444444444"
"515.6967479345718, 2419.9405555555554"
"472.7955983701221, 572.8244444444445"
"516.1275347159767, 1148.0761111111115"
"473.23141713137244, 2104.401666666667"
"515.6967479345718, 3519.472222222222"
"470.1796406794516, 4512.206111111111"
"516.9889526957089, 10177.342777777778"
"472.35972980689826, 9849.667777777779"
"515.6967479345718, 3313.1583333333333"
"470.6157579447109, 6951.564444444444"
"515.6967479345718, 2165.082222222222"
"472.35972980689826, 5490.376666666667"
"516.5582696431964, 8825.380000000001"
"515.6967479345718, 4764.637222222222"
"515.6967479345718, 3412.6744444444444"
"471.4878433566188, 14767.22"
"519.5719604926952, 6199.125555555555"
"472.35972980689826, 4199.094444444445"
"519.5719604926952, 1883.5244444444443"
"472.35972980689826, 2473.3394444444443"
"516.1275347159767, 1873.8155555555554"
"469.30725713293293, 502.43499999999995"
"519.1415891193901, 825.2555555555555"
"470.1796406794516, 10699.195555555556"
"519.1415891193901, 7903.035555555556"
"516.5582696431964, 9505.002222222223"
"474.1029051658645, 6191.843888888889"
"516.1275347159767, 6657.870555555557"
"515.6967479345718, 3735.4950000000003"
"474.1029051658645, 1320.4088888888887"
"516.1275347159767, 9298.688333333334"
"517.4195838529922, 1342.2538888888885"
"516.1275347159767, 6342.331666666667"
"515.6967479345718, 1754.8816666666667"
"516.1275347159767, 623.7961111111113"
"475.4097631897488, 1883.5244444444447"
"516.1275347159767, 3871.4194444444443"
"516.1275347159767, 4524.342222222222"
