
# Time of snapshot: 2021-09-01T20:40:54Eastern Standard Time
# Number of frames accumulated: 0
# Scan time per exposure [us]: 50000
 Wavelength [nm], Intensity [RFU]
475.84528270819413, 832.5372222222222
519.1415891193901, 691.7583333333332
515.6967479345718, 1303.4183333333335
475.84528270819413, 1475.7511111111107
516.5582696431964, 2099.5472222222224
514.8350188912955, 1958.7683333333334
514.4040766704684, 1449.0516666666667
513.9730826775443, 1786.4355555555558
473.23141713137244, 2230.617222222222
514.4040766704684, 1524.295555555556
473.66718607012734, 762.1477777777782
512.6797902714144, 696.6127777777779
516.5582696431964, 2677.226111111111
511.3860326552112, 944.1894444444442
473.66718607012734, 2674.7988888888885
517.4195838529922, 2771.887777777778
516.5582696431964, 1143.2216666666664
513.1109394574953, 2757.324444444444
511.3860326552112, 1684.4922222222222
473.66718607012734, 1631.0933333333332
515.6967479345718, 2934.5116666666668
475.84528270819413, 1063.123333333333
521.2929255970745, 1155.3577777777778
517.4195838529922, 1208.7566666666667
516.5582696431964, 1487.8872222222217
475.84528270819413, 1735.4638888888885
514.4040766704684, 2691.789444444444
519.1415891193901, 2094.6927777777773
473.66718607012734, 1623.8116666666665
518.2806903997824, 1126.2311111111112
514.4040766704684, 514.5711111111113
473.66718607012734, 1978.1861111111111
517.8501630945242, 1628.6661111111111
519.1415891193901, 1211.1838888888888
521.2929255970745, 543.6977777777779
473.66718607012734, 953.8983333333335
522.1530956286498, 682.0494444444444
470.1796406794516, 2963.6383333333333
514.4040766704684, 1466.0422222222219
522.1530956286498, 512.1438888888888
514.8350188912955, 2689.362222222222
514.4040766704684, 1589.8305555555557
514.4040766704684, 2118.9649999999997
514.8350188912955, 3024.318888888889
514.4040766704684, 1436.9155555555558
516.5582696431964, 1395.6527777777774
512.6797902714144, 1932.068888888889
475.4097631897488, 2381.1050000000005
516.5582696431964, 2774.3149999999996
519.1415891193901, 907.7811111111109
514.8350188912955, 1507.3050000000003
514.8350188912955, 2439.3583333333336
517.8501630945242, 1041.2783333333336
475.84528270819413, 1905.3694444444436
511.3860326552112, 1038.851111111111
473.66718607012734, 1220.892777777778
514.4040766704684, 1053.4144444444446
514.8350188912955, 546.125
516.5582696431964, 2347.1238888888884
519.5719604926952, 1730.6094444444443
515.6967479345718, 1861.6794444444445
472.35972980689826, 5252.508888888889
514.4040766704684, 2951.502222222222
472.35972980689826, 12742.916666666668
516.5582696431964, 3155.3888888888887
514.4040766704684, 1257.3011111111114
514.8350188912955, 1677.2105555555554
517.4195838529922, 3720.9316666666664
514.4040766704684, 1351.9627777777782
514.8350188912955, 2640.8177777777782
516.9889526957089, 2640.8177777777782
518.2806903997824, 2784.0238888888894
519.1415891193901, 1694.2011111111105
516.5582696431964, 1427.206666666667
514.4040766704684, 597.0966666666668
516.5582696431964, 839.818888888889
512.6797902714144, 1769.4449999999997
516.1275347159767, 2405.377222222222
473.23141713137244, 2796.159999999999
519.1415891193901, 1177.2027777777776
513.9730826775443, 1978.1861111111111
517.8501630945242, 529.1344444444444
521.2929255970745, 1208.7566666666667
475.84528270819413, 987.8794444444438
519.1415891193901, 827.6827777777776
514.4040766704684, 851.9549999999999
523.8728098296876, 674.7677777777776
473.23141713137244, 1834.9799999999996
516.5582696431964, 2929.657222222222
514.4040766704684, 2854.4133333333334
