
# Time of snapshot: 2021-06-11T16:19:29Eastern Standard Time
# Number of frames accumulated: 0
# Scan time per exposure [us]: 100000
 Wavelength [nm], Intensity [RFU]
515.6967479345718, 10971.044444444444
515.2659093195042, 2157.800555555556
520.0022798476382, 5225.809444444445
516.9889526957089, 19286.70777777778
517.4195838529922, 19131.365555555556
516.1275347159767, 13060.882777777779
514.8350188912955, 4968.523888888889
469.30725713293293, 17694.449999999997
515.6967479345718, 9441.894444444444
514.8350188912955, 3939.381666666667
516.9889526957089, 5114.157222222222
516.9889526957089, 11912.806666666667
515.6967479345718, 2070.420555555556
514.8350188912955, 8949.168333333333
515.6967479345718, 8949.168333333333
515.6967479345718, 17990.571111111112
516.5582696431964, 10330.257777777777
514.8350188912955, 4507.3516666666665
517.4195838529922, 14155.560000000001
516.1275347159767, 5012.213888888889
515.2659093195042, 11296.292222222222
515.6967479345718, 17279.395
515.2659093195042, 2740.333888888889
515.2659093195042, 2468.485
514.4040766704684, 3813.1661111111116
513.9730826775443, 11483.188333333334
513.9730826775443, 9206.45388888889
515.6967479345718, 15529.367777777778
469.30725713293293, 10772.01222222222
514.8350188912955, 12073.003333333334
515.2659093195042, 3691.805
515.2659093195042, 4873.862222222222
515.2659093195042, 15468.687222222225
514.8350188912955, 3546.171666666667
514.8350188912955, 61971.83777777778
514.8350188912955, 21383.827777777777
514.8350188912955, 9594.809444444445
515.6967479345718, 40600.14611111111
518.7111657482452, 7497.689444444444
468.8709908927178, 26709.153333333332
522.1530956286498, 62782.53
515.6967479345718, 36524.840000000004
515.6967479345718, 57391.66944444445
516.1275347159767, 11507.460555555555
468.8709908927178, 21888.69
522.1530956286498, 62782.53
516.1275347159767, 12165.237777777778
522.1530956286498, 62782.53
469.30725713293293, 31029.608888888884
517.4195838529922, 50357.57944444444
467.9983095809864, 7021.953888888889
517.8501630945242, 23298.906111111108
469.30725713293293, 20864.40222222222
522.1530956286498, 62782.53
515.6967479345718, 5398.142222222221
516.9889526957089, 6504.955555555556
522.1530956286498, 62782.53
469.30725713293293, 13230.78833333333
522.1530956286498, 62782.53
469.30725713293293, 35337.92833333333
522.1530956286498, 62782.53
513.9730826775443, 62675.73222222222
469.30725713293293, 34859.765555555554
522.1530956286498, 62782.53
469.30725713293293, 16565.791666666664
522.1530956286498, 62782.53
516.5582696431964, 29221.32833333333
516.9889526957089, 12157.95611111111
515.6967479345718, 6648.161666666667
469.30725713293293, 20002.738333333335
522.1530956286498, 62782.53
469.30725713293293, 20116.817777777775
522.1530956286498, 62782.53
469.30725713293293, 14140.996666666666
516.1275347159767, 35920.46166666667
522.1530956286498, 62782.53
516.1275347159767, 10983.180555555557
469.30725713293293, 12990.493333333332
522.1530956286498, 62782.53
515.6967479345718, 16238.116666666665
470.1796406794516, 29240.746111111115
522.1530956286498, 62782.53
514.8350188912955, 62738.84
516.5582696431964, 11541.441666666666
522.1530956286498, 62782.53
515.6967479345718, 4004.9166666666665
522.1530956286498, 62782.53
515.2659093195042, 4985.514444444445
467.9983095809864, 10609.388333333332
522.1530956286498, 62782.53
468.8709908927178, 13296.32333333333
522.1530956286498, 62782.53
469.30725713293293, 12844.86
522.1530956286498, 62782.53
468.8709908927178, 3320.4399999999987
515.2659093195042, 61360.17777777778
513.9730826775443, 2422.367777777778
514.8350188912955, 28721.320555555554
516.5582696431964, 30197.071666666663
470.1796406794516, 9941.902222222223
515.6967479345718, 60568.903333333335
469.30725713293293, 30211.635000000002
522.1530956286498, 62782.53
469.30725713293293, 37068.537777777776
522.1530956286498, 62782.53
516.5582696431964, 4922.406666666667
469.7434737353516, 3351.99388888889
522.1530956286498, 62782.53
468.8709908927178, 22801.325555555555
522.1530956286498, 62782.53
469.30725713293293, 39927.805555555555
522.1530956286498, 62782.53
469.30725713293293, 29891.24166666667
522.1530956286498, 62782.53
514.4040766704684, 14820.61888888889
469.30725713293293, 17769.69388888889
522.1530956286498, 62782.53
467.9983095809864, 5784.070555555554
522.1530956286498, 62782.53
517.4195838529922, 43323.48944444444
469.30725713293293, 23497.93833333333
522.1530956286498, 62782.53
515.6967479345718, 38988.470555555556
469.30725713293293, 23403.276666666665
522.1530956286498, 62782.53
464.9423644160876, 46520.14111111111
522.1530956286498, 62782.53
469.30725713293293, 41221.515
522.1530956286498, 62782.53
468.8709908927178, 11318.137222222223
522.1530956286498, 62782.53
522.1530956286498, 62782.53
469.30725713293293, 23262.497777777775
522.1530956286498, 62782.53
468.8709908927178, 9784.132777777777
522.1530956286498, 62782.53
516.1275347159767, 48272.595555555556
469.30725713293293, 34498.109444444446
522.1530956286498, 62782.53
469.30725713293293, 12691.945
522.1530956286498, 62782.53
468.8709908927178, 7415.163888888888
517.4195838529922, 29667.937222222223
516.1275347159767, 18631.35777777778
522.1530956286498, 62782.53
468.8709908927178, 36104.93055555556
522.1530956286498, 62782.53
469.30725713293293, 25750.400555555556
522.1530956286498, 62782.53
468.8709908927178, 26095.066111111108
522.1530956286498, 62782.53
522.1530956286498, 62782.53
517.4195838529922, 16735.69722222222
469.30725713293293, 19713.898888888885
522.1530956286498, 62782.53
468.8709908927178, 37857.384999999995
522.1530956286498, 62782.53
468.8709908927178, 10522.008333333331
522.1530956286498, 62782.53
514.8350188912955, 3560.7350000000006
468.8709908927178, 20519.736666666668
515.6967479345718, 51605.17166666667
469.30725713293293, 24973.68944444444
522.1530956286498, 62782.53
515.6967479345718, 2939.366111111111
467.9983095809864, 7614.196111111109
522.1530956286498, 62782.53
469.30725713293293, 43566.21166666666
522.1530956286498, 62782.53
467.9983095809864, 6670.006666666664
522.1530956286498, 62782.53
469.30725713293293, 20925.082777777774
522.1530956286498, 62782.53
468.8709908927178, 22699.38222222222
522.1530956286498, 62782.53
515.6967479345718, 16177.43611111111
516.5582696431964, 27512.563888888886
469.30725713293293, 19619.23722222222
516.5582696431964, 50389.13333333333
468.8709908927178, 5053.476666666666
522.1530956286498, 62782.53
469.30725713293293, 20204.19777777778
522.1530956286498, 62782.53
469.30725713293293, 6140.87222222222
522.1530956286498, 62782.53
470.1796406794516, 20859.54777777778
522.1530956286498, 62782.53
515.6967479345718, 17391.047222222223
