
# Time of snapshot: 2021-05-04T20:35:14Eastern Standard Time
# Number of frames accumulated: 0
# Scan time per exposure [us]: 100000
 Wavelength [nm], Intensity [RFU]
516.9889526957089, 16097.337777777779
515.6967479345718, 4842.308333333334
516.5582696431964, 10143.361666666668
515.6967479345718, 5070.467222222222
516.5582696431964, 14534.206666666665
515.6967479345718, 14927.416666666668
513.1109394574953, 7349.6288888888885
445.67838687222894, 13340.013333333336
508.7971240089739, 15573.05777777778
516.1275347159767, 14769.647222222222
515.6967479345718, 15160.430000000004
515.6967479345718, 11917.661111111112
521.2929255970745, 3660.251111111109
513.1109394574953, 4046.179444444442
517.4195838529922, 14228.376666666667
516.9889526957089, 14313.329444444444
516.9889526957089, 14985.669999999998
515.6967479345718, 15658.010555555553
515.6967479345718, 11245.320555555558
521.2929255970745, 3534.0355555555543
515.6967479345718, 11757.464444444446
520.4325471636973, 6924.865
516.9889526957089, 13767.204444444444
515.6967479345718, 15827.916111111113
515.6967479345718, 15825.488888888893
444.80050595138067, 17344.93
508.7971240089739, 18274.556111111116
515.6967479345718, 1888.3788888888885
515.6967479345718, 13570.599444444448
516.9889526957089, 15471.114444444444
515.6967479345718, 15798.789444444443
515.6967479345718, 7087.488888888889
516.5582696431964, 13691.960555555557
517.4195838529922, 14310.902222222223
516.1275347159767, 15427.424444444441
516.1275347159767, 8820.525555555552
519.1415891193901, 6121.454444444444
515.6967479345718, 14747.802222222224
515.6967479345718, 15966.267777777775
518.2806903997824, 14337.60166666667
515.6967479345718, 16145.882222222226
516.1275347159767, 13810.894444444442
515.6967479345718, 16262.388888888887
516.9889526957089, 14325.465555555555
515.6967479345718, 14463.817222222224
516.1275347159767, 15121.59444444444
517.4195838529922, 14456.535555555554
515.6967479345718, 15898.305555555558
513.1109394574953, 2543.728888888887
516.5582696431964, 14371.582777777781
516.1275347159767, 15946.849999999999
515.6967479345718, 13854.584444444448
518.2806903997824, 13653.125
516.1275347159767, 14995.378888888888
515.6967479345718, 13531.763888888887
515.6967479345718, 14793.919444444447
517.4195838529922, 5903.004444444443
513.5420369330461, 11832.708333333336
521.2929255970745, 1577.6944444444434
515.6967479345718, 11721.056111111113
515.6967479345718, 14687.12166666667
514.4040766704684, 9968.60166666667
518.2806903997824, 4220.939444444444
510.0918103830321, 3121.4077777777784
515.6967479345718, 13179.81666666667
445.2394706663448, 16507.53833333333
507.50197408713404, 17211.43277777778
505.7743874080526, 1834.979999999996
516.9889526957089, 14878.87222222222
521.2929255970745, 3446.655555555555
515.6967479345718, 6072.91
518.2806903997824, 9631.21777777778
515.6967479345718, 6271.942222222224
515.6967479345718, 15301.208888888887
521.2929255970745, 3599.570555555554
516.9889526957089, 14597.314444444444
515.6967479345718, 15364.31666666667
516.1275347159767, 2038.866666666665
517.4195838529922, 14306.047777777778
515.6967479345718, 15524.513333333332
513.1109394574953, 5189.40111111111
516.5582696431964, 12716.217222222225
515.6967479345718, 13907.983333333334
515.6967479345718, 14924.989444444447
515.6967479345718, 16730.84277777778
516.1275347159767, 15857.042777777773
516.5582696431964, 9988.019444444446
522.1530956286498, 4531.623888888889
515.6967479345718, 9356.941666666666
516.9889526957089, 14560.906111111111
516.9889526957089, 3895.6916666666657
521.2929255970745, 10162.779444444444
516.9889526957089, 15213.828888888886
515.6967479345718, 1849.5433333333349
516.9889526957089, 12223.49111111111
444.80050595138067, 18107.077777777777
508.7971240089739, 18844.95333333334
518.2806903997824, 14820.61888888889
517.4195838529922, 15381.307222222222
516.9889526957089, 16165.300000000003
515.6967479345718, 17087.644444444446
517.4195838529922, 12002.613888888889
517.4195838529922, 12002.613888888889
515.6967479345718, 6424.857222222225
521.2929255970745, 5325.325555555555
516.1275347159767, 13871.574999999997
521.2929255970745, 2446.6399999999994
515.6967479345718, 14060.898333333334
515.6967479345718, 10058.408888888891
519.1415891193901, 14708.966666666667
516.9889526957089, 15354.607777777775
516.9889526957089, 15801.216666666667
523.0130570942465, 5541.348333333333
515.6967479345718, 13971.091111111109
515.6967479345718, 15403.152222222223
521.2929255970745, 2051.0027777777777
515.6967479345718, 15619.175
515.6967479345718, 14267.21222222222
515.6967479345718, 8706.446111111112
521.2929255970745, 5694.263333333332
515.6967479345718, 15514.804444444442
518.2806903997824, 13990.50888888889
516.5582696431964, 13937.11
516.5582696431964, 13937.11
516.1275347159767, 7187.004999999997
524.732353670796, 1871.3883333333324
517.8501630945242, 13949.246111111112
515.6967479345718, 16386.177222222224
515.6967479345718, 15611.893333333337
515.6967479345718, 15611.893333333337
517.4195838529922, 14058.47111111111
517.4195838529922, 14619.159444444442
516.9889526957089, 7543.806666666667
516.9889526957089, 7543.806666666667
516.5582696431964, 13956.527777777781
515.6967479345718, 11371.536111111112
521.2929255970745, 3589.8616666666658
515.6967479345718, 14060.898333333334
512.2485893953253, 5653.000555555558
521.2929255970745, 9315.678888888888
516.9889526957089, 14738.093333333334
515.6967479345718, 8638.483888888888
519.5719604926952, 6910.3016666666645
516.1275347159767, 14420.127222222218
516.9889526957089, 14131.287777777776
516.9889526957089, 5507.367222222223
516.9889526957089, 5507.367222222223
519.5719604926952, 5541.348333333333
519.5719604926952, 5541.348333333333
515.6967479345718, 14056.043888888893
516.9889526957089, 13621.571111111112
516.9889526957089, 14670.13111111111
520.0022798476382, 6322.91388888889
520.0022798476382, 6322.91388888889
515.6967479345718, 15483.250555555558
517.8501630945242, 15461.405555555557
516.9889526957089, 15881.315000000002
508.7971240089739, 2907.8122222222228
515.6967479345718, 7502.543888888889
516.9889526957089, 7361.764999999999
515.6967479345718, 16616.763333333332
510.9546768322305, 6810.785555555558
520.0022798476382, 9106.937777777779
515.6967479345718, 8956.45
521.2929255970745, 9808.404999999999
521.2929255970745, 9808.404999999999
515.6967479345718, 15509.95
516.9889526957089, 14847.318333333336
523.0130570942465, 2092.2655555555557
516.9889526957089, 11264.738333333335
516.9889526957089, 11264.738333333335
521.2929255970745, 4177.2494444444455
515.6967479345718, 17682.31388888889
519.1415891193901, 7820.509999999998
516.9889526957089, 8961.304444444442
444.80050595138067, 19092.53
508.7971240089739, 19502.730555555558
515.6967479345718, 16568.21888888889
515.6967479345718, 16568.21888888889
515.6967479345718, 3504.908888888891
515.6967479345718, 3504.908888888891
517.8501630945242, 11361.827222222222
515.6967479345718, 7201.568333333333
515.6967479345718, 7201.568333333333
521.2929255970745, 8043.814444444444
521.2929255970745, 6123.881666666664
521.2929255970745, 6123.881666666664
520.0022798476382, 14679.840000000002
516.9889526957089, 14769.647222222222
515.6967479345718, 14369.155555555557
515.6967479345718, 14369.155555555557
515.6967479345718, 16565.791666666668
515.6967479345718, 16320.64222222222
515.6967479345718, 16320.64222222222
513.1109394574953, 3097.135555555553
515.6967479345718, 14708.96666666667
515.6967479345718, 14708.96666666667
515.6967479345718, 15660.43777777778
516.9889526957089, 16621.617777777778
516.9889526957089, 16621.617777777778
515.6967479345718, 15796.362222222222
521.2929255970745, 7529.243333333332
521.2929255970745, 7529.243333333332
520.0022798476382, 4859.2988888888885
520.0022798476382, 4859.2988888888885
515.6967479345718, 14594.887222222223
515.6967479345718, 2400.52277777778
517.4195838529922, 12815.733333333334
515.6967479345718, 13716.23277777778
515.6967479345718, 6400.584999999999
515.6967479345718, 6400.584999999999
517.8501630945242, 8500.132222222222
518.2806903997824, 14327.892777777779
444.80050595138067, 15995.39444444445
507.07015453167253, 16946.86555555556
519.1415891193901, 14849.745555555553
517.8501630945242, 14446.826666666668
517.8501630945242, 14446.826666666668
517.4195838529922, 15757.526666666668
515.6967479345718, 15126.448888888892
515.6967479345718, 15126.448888888892
518.2806903997824, 14679.84
518.2806903997824, 14679.84
515.6967479345718, 15594.902777777777
515.6967479345718, 15594.902777777777
515.6967479345718, 15279.363888888893
515.6967479345718, 15279.363888888893
512.2485893953253, 5509.794444444444
515.6967479345718, 14895.862777777777
515.6967479345718, 14895.862777777777
518.2806903997824, 13458.947222222225
521.2929255970745, 7555.942777777778
515.6967479345718, 14604.596111111114
517.8501630945242, 14604.596111111114
517.4195838529922, 13495.355555555554
519.1415891193901, 14087.597777777777
515.6967479345718, 16165.3
517.4195838529922, 14216.240555555556
515.6967479345718, 15876.460555555557
516.5582696431964, 13708.951111111113
515.6967479345718, 16405.594999999998
516.1275347159767, 16745.406111111108
515.6967479345718, 16395.886111111115
515.6967479345718, 16556.082777777778
515.6967479345718, 15925.005000000001
515.6967479345718, 10776.866666666669
521.2929255970745, 5669.9911111111105
515.6967479345718, 18223.58444444445
521.2929255970745, 5893.295555555556
516.9889526957089, 15859.470000000001
515.6967479345718, 12199.218888888889
521.2929255970745, 2754.897222222222
508.7971240089739, 2606.8366666666698
515.6967479345718, 15512.377222222221
515.6967479345718, 7699.148888888889
522.1530956286498, 5565.620555555555
516.5582696431964, 15172.566111111111
515.6967479345718, 23764.932777777776
445.2394706663448, 16245.39833333333
507.50197408713404, 17281.822222222225
515.6967479345718, 11437.071111111112
522.1530956286498, 4315.601111111111
516.1275347159767, 8750.136111111111
518.2806903997824, 15951.704444444444
515.6967479345718, 15522.086111111112
518.2806903997824, 15808.498333333333
516.9889526957089, 16653.17166666667
515.6967479345718, 16840.06777777778
516.9889526957089, 17041.52722222222
516.1275347159767, 17325.51222222222
517.4195838529922, 17043.954444444444
515.6967479345718, 16721.13388888889
515.6967479345718, 17087.644444444446
