
# Time of snapshot: 2021-03-24T19:01:52Eastern Standard Time
# 0.2 ul spacer oil 0.001 resorufin 20ng 0.004 oil
# Number of frames accumulated: 0
# Scan time per exposure [us]: 100000
 Wavelength [nm], Intensity [RFU]:
581.4147683834901, 4623.858333333334
582.2598323006089, 3376.266111111111
582.2598323006089, 4402.981111111111
582.2598323006089, 4936.97
582.2598323006089, 4898.134444444445
581.4147683834901, 4417.544444444445
582.6822817167598, 4432.107777777778
582.2598323006089, 3456.3644444444444
581.8373278493451, 4366.572777777777
581.8373278493451, 3218.4966666666664
582.2598323006089, 4723.374444444445
581.8373278493451, 4017.052777777778
581.4147683834901, 4835.026666666667
581.4147683834901, 4932.115555555555
583.1046760772754, 3441.801111111111
581.8373278493451, 4551.041666666667
581.4147683834901, 4529.196666666667
583.1046760772754, 3992.7805555555556
581.4147683834901, 4568.032222222222
581.4147683834901, 4038.8977777777777
583.5270153616337, 3611.7066666666665
583.1046760772754, 4893.28
581.4147683834901, 3803.4572222222223
581.4147683834901, 4885.998333333333
582.2598323006089, 4801.045555555555
580.9921539235664, 3308.303888888889
581.8373278493451, 3750.0583333333334
581.4147683834901, 4352.009444444445
581.4147683834901, 4211.230555555556
581.4147683834901, 5058.331111111111
581.8373278493451, 4941.824444444444
581.8373278493451, 4138.413888888889
580.9921539235664, 4568.032222222222
581.8373278493451, 3941.8088888888888
582.2598323006089, 4145.695555555556
581.8373278493451, 3796.1755555555555
581.8373278493451, 3762.1944444444443
581.8373278493451, 4871.435
581.8373278493451, 4534.051111111111
580.9921539235664, 3723.358888888889
582.2598323006089, 4837.453888888889
582.2598323006089, 4941.824444444444
580.9921539235664, 4104.432777777778
581.4147683834901, 3575.298333333333
582.6822817167598, 3536.462777777778
582.6822817167598, 3730.6405555555557
581.4147683834901, 4509.778888888889
582.2598323006089, 4327.737222222222
580.9921539235664, 3890.8372222222224
581.8373278493451, 5119.011666666666
581.8373278493451, 5308.335
581.8373278493451, 3347.1394444444445
581.8373278493451, 5004.932222222223
582.2598323006089, 5373.87
581.4147683834901, 3444.2283333333335
581.8373278493451, 5320.471111111111
581.8373278493451, 5279.208333333333
580.9921539235664, 5526.785
580.5694844900961, 5419.987222222222
581.8373278493451, 5318.043888888889
581.8373278493451, 5271.926666666666
581.4147683834901, 5116.584444444445
581.4147683834901, 5128.720555555556
581.4147683834901, 5111.73
581.8373278493451, 3638.406111111111
582.2598323006089, 4655.412222222222
581.4147683834901, 5386.006111111111
580.9921539235664, 5041.3405555555555
580.5694844900961, 4247.638888888889
582.2598323006089, 3936.9544444444446
581.8373278493451, 3592.288888888889
582.2598323006089, 4007.343888888889
581.4147683834901, 3342.285
581.8373278493451, 4762.21
581.8373278493451, 5046.195
582.2598323006089, 4286.474444444444
581.4147683834901, 5320.471111111111
582.2598323006089, 5000.077777777778
582.2598323006089, 4854.444444444444
582.2598323006089, 3405.3927777777776
582.2598323006089, 5119.011666666666
581.4147683834901, 3818.0205555555553
582.6822817167598, 4563.177777777778
581.8373278493451, 5085.030555555555
580.9921539235664, 4881.143888888889
581.8373278493451, 3543.7444444444445
581.4147683834901, 3895.6916666666666
581.8373278493451, 4434.535
581.8373278493451, 4854.444444444444
581.8373278493451, 4429.680555555556
581.8373278493451, 4861.726111111111
582.6822817167598, 3939.3816666666667
581.4147683834901, 3876.273888888889
581.4147683834901, 4463.661666666667
581.8373278493451, 5264.645
581.4147683834901, 4665.1211111111115
582.6822817167598, 4679.684444444444
582.2598323006089, 4939.397222222222
581.4147683834901, 5184.546666666667
581.4147683834901, 3713.65
581.4147683834901, 4385.990555555555
581.8373278493451, 3723.358888888889
582.2598323006089, 5119.011666666666
581.8373278493451, 4157.831666666667
581.8373278493451, 5007.359444444444
580.9921539235664, 5077.748888888889
581.8373278493451, 5034.058888888889
581.8373278493451, 5835.042222222222
581.4147683834901, 4631.14
583.1046760772754, 4250.066111111111
581.8373278493451, 5097.166666666667
581.4147683834901, 5740.3805555555555
581.8373278493451, 5242.8
581.8373278493451, 3526.753888888889
580.146760103601, 3708.7955555555554
581.8373278493451, 3635.978888888889
583.1046760772754, 5301.053333333333
583.1046760772754, 5301.053333333333
581.4147683834901, 3854.428888888889
583.1046760772754, 5410.278333333334
580.9921539235664, 5119.011666666666
580.9921539235664, 4881.143888888889
582.2598323006089, 5436.977777777778
